Country Name,Country Code,Series,Series Code,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
Tunisia,TUN,"Population, total",SP.POP.TOTL,9708350,9793903,9871251,9945277,10022277,10106771,10201214,10304726,10414433,10525694,10635244,10741880,10847002,10952951,11063201,11179949,11303946,11433443,11565204,11695000,..
Tunisia,TUN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,223958,218856,210865,186038,175381,167149,163719,..
Tunisia,TUN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,103657,101538,100279,97277,93559,92314,91806,..
Tunisia,TUN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,10334,..,..,..,..,..,..,..,..,..,..,..,..,9778,11408,11481,11171,13264,12798,11629,..
Turkey,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4300,3550,3560,3910,5220,6760,7820,8880,9780,9580,10430,11230,11870,12510,12560,11960,11180,10900,10420,..,..
Turkey,TUR,"Population, total",SP.POP.TOTL,63240194,64192243,65145367,66089402,67010930,67903469,68756810,69581848,70418604,71321399,72326988,73443863,74653016,75928564,77231907,78529409,79821724,81101892,82319724,83430000,..
Turkey,TUR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,3052671,3288079,3527649,3790293,3953263,4112575,..,..
Turkey,TUR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,314819,355793,443252,527392,598531,583939,..,..
Turkey,TUR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,21789,22565,23228,24891,27393,32575,33834,35070,35946,44768,43405,51959,80494,67157,78223,86094,91267,95100,..,..
Turkmenistan,TKM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,600,650,750,990,1310,1590,1890,2320,3040,3550,4070,4730,5560,6510,7200,7030,6820,6380,6740,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,4516133,4564083,4610005,4655743,4703401,4754646,4810109,4870141,4935767,5007954,5087213,5174085,5267900,5366375,5466328,5565287,5662372,5757669,5850908,5942000,..
Turkmenistan,TKM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159,..,..,..,..,79,..
Turks and Caicos Islands,TCA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22600,23800,25040,25410,26740,..,..
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,20164,21573,23232,25011,26700,28180,29391,30385,31202,31934,32660,33377,34066,34731,35369,35981,36559,37115,37665,38000,..
Turks and Caicos Islands,TCA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,..,..,..,..,..
Turks and Caicos Islands,TCA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,2710,3310,2490,3240,3630,3780,4500,4660,4820,4400,4720,4430,5560,4670,5440,5070,4810,5430,..,..
Tuvalu,TUV,"Population, total",SP.POP.TOTL,9394,9484,9596,9726,9869,10000,10120,10221,10314,10424,10530,10633,10739,10857,10972,11099,11225,11370,11508,12000,..
Tuvalu,TUV,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,270,250,250,250,280,310,350,390,440,510,560,630,640,650,690,700,660,620,620,..,..
Uganda,UGA,"Population, total",SP.POP.TOTL,23650172,24388968,25167257,25980552,26821297,27684585,28571475,29486338,30431736,31411096,32428167,33476919,34559168,35695246,36912148,38225453,39647506,41162465,42723139,44270000,..
Uganda,UGA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,1700,68,..,..,2194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,700,730,790,980,1270,1540,1950,2560,3210,2840,2980,3110,3500,3800,3560,2650,2310,2260,2660,..,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,49175848,48683865,48202500,47812950,47451600,47105150,46787750,46509350,46258200,46053300,45870700,45706100,45593300,45489600,45271947,45154029,45004645,44831135,44622516,44391000,..
Ukraine,UKR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1153791,1072359,947210,909176,852597,823067,800886,..
Ukraine,UKR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,445122,472697,346657,322116,377572,365768,392210,..
Ukraine,UKR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,22487,24426,25362,26454,28326,29683,31181,32666,33915,34820,35578,36825,36452,35454,33959,30031,30961,28387,27080,24751,..
United Arab Emirates,ARE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,31400,31970,30940,32780,36160,37500,39380,39590,39910,35000,33400,35030,39220,42840,44330,42860,40570,38550,40880,..,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,3134062,3302719,3478777,3711932,4068570,4588225,5300174,6168838,7089487,7917372,8549988,8946777,9141596,9197910,9214175,9262900,9360980,9487203,9630959,9771000,..
United Arab Emirates,ARE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,106968,116888,126407,128197,154229,..,..,..
United Arab Emirates,ARE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,18037,18955,21028,21745,27525,..,..,..
United Arab Emirates,ARE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,0,24,50,94,196,358,466,653,842,1034,1478,..,..,..
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,29220,29020,29260,32300,37860,42890,45230,47650,48580,44220,41650,41070,41700,42740,44320,44280,42990,41370,41770,..,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66856000,..
United Kingdom,GBR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1526720,1532677,1523902,1563490,1597284,1620993,..,..
United Kingdom,GBR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,423592,423518,421145,415689,434851,450591,..,..
United Kingdom,GBR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,74242,75334,85073,85061,89378,91607,94180,99416,80906,81693,85179,90028,94949,109058,111395,112800,113003,112289,111257,..,..
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,35960,36710,37310,39770,43510,46190,47880,48500,48980,47730,48990,50570,52760,53940,55830,56720,57160,59030,63080,..,..
United States,USA,"Population, total",SP.POP.TOTL,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309321666,311556874,313830990,315993715,318301008,320635163,322941311,324985539,326687501,329534000,..
United States,USA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9463755,9339916.177,9152629.83,9127359.178,9057685.064,..,..
United States,USA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2509358,2520013.226,2541947.609,2620946.623,2651278.842,..,..
United States,USA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,391915,394963.7736,398814.3907,351076.3769,354198.1577,..,..
Upper middle income,UMC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1900.824619,1905.398994,1936.598215,2107.075882,2457.758681,2895.699604,3406.365555,4078.810669,4865.828888,5241.493693,5903.508843,6606.996642,7552.099867,8248.750982,8563.905938,8318.814119,8116.641267,8254.974206,8869.405874,..,..
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2317310149,2337064426,2355936797,2374520060,2392790614,2410930308,2428657785,2445871770,2463294188,2481349075,2499410493,2518197739,2537625754,2557649560,2577855859,2597757681,2617804661,2637690770,2655635719,2671248000,..
Upper middle income,UMC,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,52389664.41,55296545.61,60806710.51,63312617.16,65553266.48,66271649.53,66616640.15,67570603.35,..
Upper middle income,UMC,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,8870001.965,8770770.918,8009482.924,7337832.409,7249226.31,7269897.865,7350568.973,7436675.068,..
Upper middle income,UMC,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,422331.6803,454264.2151,505141.2904,558088.0351,616118.3952,646684.1163,664808.2926,654907.1136,691876.7671,736208.6023,804486.0911,822226.056,847641.0664,905568.2575,931511.6457,995131.4252,1059425.987,1102481.613,1142112.159,1177111.32,..
Uruguay,URY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7060,6500,5140,4250,4130,4720,5390,6390,7710,8810,10440,12060,13370,15320,15830,15640,14980,14900,15650,..,..
Uruguay,URY,"Population, total",SP.POP.TOTL,3319736,3325473,3326040,3323668,3321476,3321803,3325401,3331749,3340221,3349676,3359275,3368934,3378974,3389439,3400434,3412009,3424132,3436646,3449299,3462000,..
Uruguay,URY,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,2181.11,..,..,..,..,67,91.02809,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,630,560,450,420,460,530,610,770,980,1150,1370,1650,2020,2270,2530,2600,2660,2350,2020,..,..
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30243200,30757700,31298900,31847900,32388600,32955400,33360000,..
Uzbekistan,UZB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,253567,..,..,..,..
Uzbekistan,UZB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10724,..,..,..,..
Uzbekistan,UZB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,4228,3959,3685,3178,2823,2381,2163,2209,2447,2867,2986,2917,2906,1249,1163,1036,1388,1370,1945,1764,..
Vanuatu,VUT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1430,1370,1230,1360,1590,1780,1990,2130,2540,2620,2690,2850,2930,3160,3120,2910,2850,2880,3130,..,..
Vanuatu,VUT,"Population, total",SP.POP.TOTL,184972,189219,193920,198959,204127,209282,214370,219472,224704,230247,236211,242653,249499,256635,263888,271130,278330,285510,292680,300000,..
Vanuatu,VUT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4120,4600,3990,3490,4110,4980,6130,7630,9400,10380,11810,11980,12710,11970,13080,..,..,..,..,..,..
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,24192446,24646472,25100408,25551624,25996594,26432447,26850194,27247610,27635832,28031009,28439940,28888369,29362449,29783571,30045134,30081829,29846179,29390409,28870195,28516000,..
"Venezuela, RB",VEN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,5718,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,410,430,450,500,580,630,720,840,980,1010,1250,1370,1540,1720,1880,1970,2080,2120,2360,..,..
Vietnam,VNM,"Population, total",SP.POP.TOTL,79910412,80742499,81534407,82301656,83062821,83832661,84617540,85419591,86243413,87092252,87967651,88871561,89802487,90753472,91714595,92677076,93638724,94596642,95540395,96462000,..
Vietnam,VNM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1453067,1989641,1824328,1753174,1767879,1707025,..,..
Vietnam,VNM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,66773,93811,92349,93758,105801,106567,..,..
Vietnam,VNM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,4683,6233,5958,8870,10352,10871,13587,14686,..,..
Virgin Islands (U.S.),VIR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,108642,108549,108510,108506,108467,108454,108371,108339,108399,108405,108358,108292,108191,108044,107884,107710,107510,107268,106977,107000,..
Virgin Islands (U.S.),VIR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1550,1370,1190,1370,1510,1660,1570,1700,1900,2080,2330,2720,3020,3190,3270,3380,3460,3520,3710,..,..
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,2922153,2997784,3075373,3154969,3236626,3320396,3406334,3494496,3591977,3689099,3786161,3882986,3979998,4076708,4173398,4270092,4367088,4454805,4569087,4690000,..
West Bank and Gaza,PSE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,176509,180025,184406,183409,183326,182612,176890,..
West Bank and Gaza,PSE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,10786,10175,11311,10614,12887,14457,15355,..
West Bank and Gaza,PSE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,0,0,0,..,..,..,..,..,3,1,2,0,0,1,16,40,45,27,160,245,..
World,WLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5488.276171,5464.093039,5422.293968,5823.659854,6635.640609,7353.087286,7844.722395,8361.6117,8951.539926,8981.542259,9411.012763,9899.90609,10496.67776,10873.71286,10993.35092,10655.1102,10394.60887,10447.30657,11123.77294,..,..
World,WLD,"Population, total",SP.POP.TOTL,6115108363,6194460444,6273526441,6352677699,6432374971,6512602867,6593623202,6675130418,6757887172,6840591577,6922947261,7004011262,7086993625,7170961674,7255653881,7340548192,7426103221,7510990456,7594270356,7674533000,..
World,WLD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,127691789.1,133796226.8,142388317.4,146929019.7,149897450.8,152016940.1,153554454.8,155164413.4,..
World,WLD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,25156542.32,24843919.25,24596655.69,24010581.32,23933035.31,24363450.42,24803613.79,24869119.48,..
World,WLD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,1632163.751,1720764.87,1847710.531,1972147.969,2155307.203,2209335.421,2251775.459,2288043.63,2391743.152,2476455.32,2607763.432,2679793.515,2723743.178,2710818.558,2778266.602,2851300.569,2984824.643,3014476.555,3109786.562,3128537.549,..
"Yemen, Rep.",YEM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,430,480,520,550,610,700,810,890,1010,1100,1200,1080,1260,1440,1460,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,17409072,17918373,18443691,18985000,19540098,20107409,20687646,21282515,21892146,22516460,23154855,23807588,24473178,25147109,25823485,26497889,27168210,27834821,28498687,29162000,..
"Yemen, Rep.",YEM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,18,..,74,64,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,330,350,360,410,460,560,720,900,1180,1280,1340,1420,1700,1760,1800,1580,1380,1300,1430,..,..
